دكر	1276	0.028651297446	0.0293933201482	NEG
خنيث	1028	-0.0310872901992	0.0528373205407	NEG
فظيعه	769	0.0341226282628	0.022241696249	POS
مهندس	4779	0.0431233083867	0.026786457984	POS
ممل	13541	0.0487031149262	0.0336675686544	POS
خروف	7968	0.0382158930351	0.0333685842307	POS
مريض	10603	0.044446901778	0.0307562302384	POS
ابو وشين	9	-0.0571167835814	0.0227224548971	NEG
تتجزر	1	0	0.0227224548971	NEG
كان بيهلفط	1	0	0	NEG
عميل	3099	0.000129519503612	0.0470099649758	NEG
هتضيع نفسها	0	0	0	NEG
مؤذي	847	0.0242288456215	0.0343276387046	NEG
عزيز	25694	0.061132971041	0.0274650657959	POS
واولاد خشب	1	0.061132971041	0	POS
رب	569938	0.0942224041733	0.0833157334798	POS
جااامد	248	0.0275538647154	0.0268190539524	POS
شيعي	8992	0.00947108881276	0.0516473381432	NEG
